request to route: '/'; took 1ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system'; took 12ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 348ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 261ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/pos_system'; took 2ms to complete
request to route: '/pos_system/employee_actions/check_clocked_in'; took 7ms to complete
request to route: '/pos_system/menu_actions/get_sizes'; took 120ms to complete
request to route: '/pos_system/menu_actions/get_toppings'; took 284ms to complete
request to route: '/pos_system/menu_actions/get_stuffed'; took 375ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f808f2c723b3fd6daec3'; took 306ms to complete
request to route: '/pos_system/employee_actions/get_employee'; took 83ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244bdc71ca68ffa977f9f5f/6238f808f2c723b3fd6daec3'; took 178ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/62451c201ca68ffa977fa135/6238f808f2c723b3fd6daec3'; took 163ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241930f78dd7a2ecc899d'; took 176ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244be7c1ca68ffa977f9f6e/624241930f78dd7a2ecc899d'; took 162ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f833f2c723b3fd6daeca'; took 184ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244bcd91ca68ffa977f9f50/6238f833f2c723b3fd6daeca'; took 157ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 318ms to complete
request to route: '/'; took 11ms to complete
request to route: '/favicon.ico'; took 0ms to complete
request to route: '/favicon.ico'; took 1ms to complete
request to route: '/management_system'; took 5ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 648ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 289ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 267ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 690ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 393ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 239ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 538ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 248ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 247ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 232ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 727ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 221ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 247ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 553ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 250ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 262ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 250ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 248ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 257ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 695ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 270ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 344ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 281ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 237ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 271ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 247ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 263ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 275ms to complete
request to route: '/management_system/verify_token'; took 4ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 265ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 272ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 283ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 272ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 249ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 264ms to complete
request to route: '/management_system/verify_token'; took 4ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 286ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 253ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 261ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 275ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 264ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 242ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 236ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 248ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 257ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 241ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 267ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 229ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 237ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 223ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 251ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 242ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 221ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 266ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 238ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 258ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 258ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 252ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 653ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 234ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 233ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 298ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 627ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 329ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 231ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 252ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 251ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 270ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 239ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 240ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 270ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 253ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 267ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 245ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 239ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 243ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 235ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 254ms to complete
request to route: '/management_system/verify_token'; took 4ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 343ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 275ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 282ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 276ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 270ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 252ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 239ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 274ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 241ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 235ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 230ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 255ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 778ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 583ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 255ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 308ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 267ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 648ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 240ms to complete
request to route: '/management_system/dough_actions/get_all'; took 91ms to complete
request to route: '/management_system/section_actions/get_all'; took 88ms to complete
request to route: '/management_system/section_actions/get_all'; took 72ms to complete
request to route: '/management_system/dough_actions/get_all'; took 456ms to complete
request to route: '/management_system/topping_actions/get_all'; took 554ms to complete
request to route: '/management_system/section_actions/get_all'; took 228ms to complete
request to route: '/management_system/pizza_actions/get_all'; took 1163ms to complete
request to route: '/management_system/pizza_actions/get_all'; took 315ms to complete
request to route: '/management_system/dough_actions/get_all'; took 65ms to complete
request to route: '/management_system/section_actions/get_all'; took 74ms to complete
request to route: '/management_system/section_actions/get_all'; took 72ms to complete
request to route: '/management_system/dough_actions/get_all'; took 72ms to complete
request to route: '/management_system/pizza_actions/get_all'; took 542ms to complete
request to route: '/management_system/topping_actions/get_all'; took 559ms to complete
request to route: '/management_system/pizza_actions/get_all'; took 348ms to complete
request to route: '/management_system/pizza_actions/get_all/Signature'; took 242ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 229ms to complete
request to route: '/management_system/logout'; took 2ms to complete
request to route: '/management_system/login'; took 152ms to complete
request to route: '/management_system/verify_token'; took 74ms to complete
request to route: '/management_system/verify_token'; took 76ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 235ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 240ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 240ms to complete
request to route: '/management_system/employee_actions/get_all'; took 71ms to complete
request to route: '/management_system/employee_actions/get_all'; took 68ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 241ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 670ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 230ms to complete
request to route: '/management_system/verify_token'; took 108ms to complete
request to route: '/management_system/verify_token'; took 108ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 243ms to complete
request to route: '/management_system/verify_token'; took 80ms to complete
request to route: '/management_system/verify_token'; took 72ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 254ms to complete
request to route: '/management_system/verify_token'; took 112ms to complete
request to route: '/management_system/verify_token'; took 112ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 254ms to complete
request to route: '/management_system/verify_token'; took 101ms to complete
request to route: '/management_system/verify_token'; took 395ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 475ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 251ms to complete
request to route: '/management_system/verify_token'; took 68ms to complete
request to route: '/management_system/verify_token'; took 73ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 649ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 254ms to complete
request to route: '/management_system/verify_token'; took 202ms to complete
request to route: '/management_system/verify_token'; took 687ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 383ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 231ms to complete
request to route: '/'; took 35ms to complete
request to route: '/favicon.ico'; took 2ms to complete
request to route: '/pos_system'; took 9ms to complete
request to route: '/pos_system/employee_actions/check_clocked_in'; took 10ms to complete
request to route: '/pos_system/menu_actions/get_sizes'; took 119ms to complete
request to route: '/pos_system/menu_actions/get_toppings'; took 247ms to complete
request to route: '/pos_system/menu_actions/get_stuffed'; took 352ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f808f2c723b3fd6daec3'; took 266ms to complete
request to route: '/pos_system/employee_actions/get_employee'; took 92ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241930f78dd7a2ecc899d'; took 189ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241930f78dd7a2ecc899d'; took 179ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241930f78dd7a2ecc899d'; took 304ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244bdc71ca68ffa977f9f5f/624241930f78dd7a2ecc899d'; took 209ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/'; took 1ms to complete
request to route: '/favicon.ico'; took 1ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/pos_system'; took 1ms to complete
request to route: '/pos_system/employee_actions/check_clocked_in'; took 3ms to complete
request to route: '/pos_system/menu_actions/get_toppings'; took 450ms to complete
request to route: '/pos_system/menu_actions/get_sizes'; took 485ms to complete
request to route: '/pos_system/menu_actions/get_stuffed'; took 542ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f808f2c723b3fd6daec3'; took 234ms to complete
request to route: '/management_system'; took 1ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 280ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 243ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 233ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 261ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 243ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 1112ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 238ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 230ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 242ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 323ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 242ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 1432ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 298ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 285ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 259ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 272ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 257ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 231ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 251ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 275ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 272ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 1343ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 241ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 358ms to complete
request to route: '/management_system/inventory_actions/submit_stats'; took 50ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 311ms to complete
request to route: '/management_system/inventory_actions/submit_stats'; took 55ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 320ms to complete
request to route: '/management_system/inventory_actions/submit_stats'; took 103ms to complete
request to route: '/management_system/inventory_actions/submit_stats'; took 30ms to complete
request to route: '/management_system/inventory_actions/submit_stats'; took 87ms to complete
request to route: '/management_system/inventory_actions/submit_stats'; took 70ms to complete
request to route: '/management_system/inventory_actions/submit_stats'; took 79ms to complete
request to route: '/management_system/inventory_actions/submit_stats'; took 280ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 1758ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 298ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 262ms to complete
request to route: '/management_system/inventory_actions/submit_stats'; took 276ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 475ms to complete
request to route: '/management_system/inventory_actions/submit_stats'; took 142ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 262ms to complete
request to route: '/management_system/inventory_actions/submit_stats'; took 254ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 279ms to complete
request to route: '/management_system/inventory_actions/submit_stats'; took 212ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 254ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/submit_stats'; took 227ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 296ms to complete
request to route: '/management_system/inventory_actions/submit_stats'; took 230ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 301ms to complete
request to route: '/management_system/inventory_actions/submit_stats'; took 255ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 412ms to complete
request to route: '/management_system/inventory_actions/submit_stats'; took 194ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 283ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 251ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 283ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 272ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 244ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 253ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 278ms to complete
request to route: '/management_system/verify_token'; took 5ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 308ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 238ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 280ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 245ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 306ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 309ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 244ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 265ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 274ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20May%2002%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 289ms to complete
request to route: '/management_system/verify_token'; took 4ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 291ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20May%2002%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 328ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20May%2002%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 720ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20May%2002%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 284ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20May%2002%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 397ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20May%2002%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 366ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 337ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20Apr%2025%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 311ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20Apr%2025%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 260ms to complete
request to route: '/management_system/verify_token'; took 4ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 296ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20Mar%2028%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 404ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20Mar%2028%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 237ms to complete
request to route: '/management_system/verify_token'; took 4ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 287ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20May%2002%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 286ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20May%2002%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 327ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20May%2002%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 250ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20May%2002%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 372ms to complete
request to route: '/pos_system'; took 2ms to complete
request to route: '/pos_system/employee_actions/check_clocked_in'; took 5ms to complete
request to route: '/pos_system/menu_actions/get_sizes'; took 95ms to complete
request to route: '/pos_system/menu_actions/get_toppings'; took 194ms to complete
request to route: '/pos_system/menu_actions/get_stuffed'; took 267ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f808f2c723b3fd6daec3'; took 190ms to complete
request to route: '/pos_system/employee_actions/get_employee'; took 89ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241930f78dd7a2ecc899d'; took 178ms to complete
